Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
oxygen response variant WBPhenotype:0000464,0.8323699421965317,6,7.208333333333334,1.79730238823004e-05,0.004475282946692799
cadmium response variant WBPhenotype:0001653,1.1676300578034682,6,5.138613861386139,0.00015955133879563043,0.01986414168005599
lipid metabolism variant WBPhenotype:0000725,8.855491329479769,19,2.14556135770235,0.0004231374411517831,0.027017066659516156
clear WBPhenotype:0001010,2.6705202312138727,9,3.3701298701298703,0.00032550682722308624,0.027017066659516156
