Tissue,Expected,Observed,Enrichment Fold Change,P value,Q value
dauer constitutive WBPhenotype:0000012,1.5873947935016637,10,6.2996300863131935,6.557165033345341e-07,0.00016392912583363355
paraquat hypersensitive WBPhenotype:0000462,0.6105364590391015,5,8.189519112207151,3.273225929061341e-05,0.004091532411326677
dauer development variant WBPhenotype:0000308,2.7596247948567387,10,3.6236810231005094,0.00012104170660042892,0.010086808883369077
